timestamps,TP9,AF7,AF8,TP10,Right AUX
1706612779.576,-11.719,-132.812,-33.203,-92.773,-40.039
1706612779.580,-71.777,-120.117,-38.086,-126.465,117.676
1706612779.584,-113.770,-116.211,-38.086,-134.766,-62.988
1706612779.588,-95.215,-149.902,-34.180,-101.562,-34.668
1706612779.592,-92.773,-146.484,-38.574,-91.797,139.160
1706612779.595,-75.684,-150.879,-43.945,-90.820,293.945
1706612779.599,-83.984,-135.742,-45.410,-108.398,166.992
1706612779.603,-93.262,-112.793,-38.574,-119.141,-225.098
1706612779.607,-81.055,-137.695,-40.039,-114.746,-140.137
1706612779.611,-72.754,-133.301,-48.340,-104.980,30.273
1706612779.612,-68.848,-117.676,-51.270,-110.840,-140.137
1706612779.616,-64.453,-127.441,-48.340,-104.004,-168.945
1706612779.620,-71.289,-134.277,-48.828,-105.957,-92.773
1706612779.624,-68.848,-123.047,-52.246,-103.027,-82.031
1706612779.628,-61.035,-116.211,-50.293,-87.891,-72.754
1706612779.632,-76.172,-123.535,-50.293,-97.168,4.395
1706612779.636,-96.191,-153.320,-54.688,-98.633,219.727
1706612779.639,-96.191,-150.391,-56.152,-104.980,346.680
1706612779.643,-88.379,-109.375,-49.805,-104.980,22.461
1706612779.647,-48.340,-114.746,-52.734,-78.613,-176.758
1706612779.651,-39.551,-115.723,-55.664,-82.031,-147.949
1706612779.655,-64.941,-105.469,-51.270,-101.562,-153.320
1706612779.656,-47.852,-103.516,-51.758,-103.027,-195.801
1706612779.660,-56.641,-111.328,-51.758,-91.309,-131.836
1706612779.664,-99.609,-124.023,-52.246,-86.914,-100.586
1706612779.668,-108.887,-125.488,-53.223,-92.285,-165.039
1706612779.672,-77.148,-121.094,-50.293,-88.867,-182.129
1706612779.676,-81.543,-130.371,-50.293,-92.285,-50.781
1706612779.680,-64.941,-138.672,-53.711,-92.285,175.293
1706612779.683,-72.754,-116.211,-56.641,-89.844,119.629
1706612779.687,-85.938,-111.816,-55.176,-96.680,-34.180
1706612779.691,-74.707,-125.000,-52.246,-84.473,-13.672
1706612779.695,-70.312,-146.973,-49.805,-69.336,135.742
1706612779.699,-65.918,-119.629,-50.781,-80.078,60.059
1706612779.701,-72.266,-92.285,-47.852,-79.590,-167.480
1706612779.705,-67.871,-120.117,-43.945,-57.617,-103.516
1706612779.709,-68.359,-123.047,-53.223,-65.918,-148.438
1706612779.713,-75.195,-106.445,-52.246,-83.984,-223.145
1706612779.717,-90.332,-104.492,-49.316,-87.891,-131.348
1706612779.721,-106.445,-113.281,-52.246,-83.496,63.477
1706612779.725,-109.863,-120.605,-47.363,-65.918,174.316
1706612779.728,-92.773,-123.535,-38.574,-59.570,24.902
1706612779.732,-77.637,-119.141,-45.898,-79.590,-143.066
1706612779.736,-83.984,-139.648,-53.711,-88.867,66.406
1706612779.740,-90.820,-132.812,-55.664,-69.336,177.734
1706612779.744,-71.289,-103.027,-57.129,-77.637,-122.559
1706612779.751,-83.984,-121.094,-50.293,-92.773,-96.680
1706612779.755,-94.238,-125.488,-43.457,-80.566,-76.660
1706612779.759,-67.383,-108.398,-49.805,-87.402,-182.617
1706612779.763,-76.660,-99.609,-51.270,-84.473,-187.500
1706612779.767,-72.266,-113.770,-46.875,-62.988,-65.430
1706612779.771,-79.590,-137.207,-45.410,-68.359,47.363
1706612779.775,-112.305,-130.371,-39.551,-73.242,-44.922
1706612779.778,-98.633,-117.188,-39.551,-71.777,-105.957
1706612779.782,-78.613,-107.422,-51.758,-84.473,-19.531
1706612779.786,-72.266,-115.723,-59.570,-70.312,278.809
1706612779.790,-68.848,-127.441,-53.223,-70.312,421.875
1706612779.794,-79.102,-114.746,-45.898,-94.727,119.629
1706612779.807,-97.168,-125.488,-38.086,-68.848,-88.379
1706612779.811,-104.004,-125.977,-39.551,-45.898,-61.035
1706612779.815,-115.723,-110.840,-41.992,-62.012,-204.102
1706612779.819,-115.723,-114.258,-52.246,-93.750,-308.594
1706612779.823,-87.891,-121.582,-67.383,-110.352,-202.637
1706612779.827,-107.422,-136.719,-55.664,-91.797,144.531
1706612779.831,-124.023,-117.676,-45.410,-76.172,140.625
1706612779.834,-104.980,-97.168,-53.223,-77.148,-129.883
1706612779.838,-87.402,-126.953,-49.805,-68.848,-41.016
1706612779.842,-83.984,-119.629,-49.805,-89.355,60.059
1706612779.846,-80.566,-87.402,-56.152,-119.629,-200.195
1706612779.850,-109.375,-116.699,-41.504,-81.543,-295.410
1706612779.853,-148.438,-131.836,-39.062,-64.941,-217.285
1706612779.857,-151.855,-135.254,-47.363,-76.660,-157.227
1706612779.861,-130.859,-126.953,-41.504,-75.684,-153.809
1706612779.865,-111.816,-121.094,-44.922,-94.727,-280.762
1706612779.869,-123.535,-147.949,-45.410,-84.473,-166.992
1706612779.873,-136.719,-143.555,-36.133,-49.316,13.672
1706612779.877,-116.699,-120.605,-41.016,-49.805,-79.590
1706612779.880,-79.590,-115.723,-55.664,-90.820,-101.562
1706612779.884,-85.449,-128.906,-65.430,-100.098,144.043
1706612779.888,-116.211,-112.793,-57.617,-82.031,112.793
1706612779.892,-119.141,-106.445,-45.410,-77.637,-174.316
1706612779.896,-122.559,-133.789,-41.504,-65.430,-163.574
1706612779.913,-118.164,-115.723,-50.293,-83.984,-109.863
1706612779.917,-84.473,-87.891,-62.988,-97.168,-200.684
1706612779.921,-101.074,-103.027,-57.617,-102.051,-280.273
1706612779.925,-133.301,-139.648,-50.293,-78.613,-192.871
1706612779.929,-104.980,-134.766,-55.664,-69.336,-39.551
1706612779.933,-112.305,-130.371,-55.176,-95.703,28.320
1706612779.937,-106.934,-126.953,-60.547,-103.516,-4.883
1706612779.940,-68.848,-107.910,-68.359,-101.074,-33.691
1706612779.944,-103.027,-109.863,-62.988,-95.703,-0.977
1706612779.948,-105.469,-132.324,-53.223,-79.590,226.562
1706612779.952,-109.375,-129.883,-39.062,-57.129,224.609
1706612779.956,-82.520,-74.219,-46.875,-87.402,-103.516
1706612779.956,-45.898,-71.289,-62.012,-123.535,-128.418
1706612779.960,-63.965,-87.891,-59.570,-125.000,-128.418
1706612779.964,-63.965,-85.449,-48.828,-107.910,-208.008
1706612779.968,-66.895,-97.168,-45.410,-102.051,-257.812
1706612779.972,-95.703,-131.348,-39.551,-75.195,-66.895
1706612779.976,-92.285,-116.211,-49.316,-75.195,62.012
1706612779.980,-57.617,-84.473,-64.941,-103.027,-25.879
1706612779.983,-63.477,-101.562,-56.152,-105.957,-40.039
1706612779.987,-67.871,-125.000,-56.152,-104.492,48.340
1706612779.991,-71.289,-113.770,-59.082,-93.750,162.109
1706612779.995,-97.656,-90.820,-47.363,-83.496,-122.070
1706612779.999,-97.168,-97.656,-49.805,-101.074,-228.516
1706612780.003,-107.422,-106.445,-51.270,-101.074,-135.254
1706612780.007,-90.820,-82.520,-56.641,-105.957,-151.367
1706612780.011,-73.242,-80.078,-62.500,-116.211,-143.066
1706612780.015,-85.938,-115.723,-44.434,-94.727,-149.414
1706612780.019,-77.637,-100.586,-49.805,-100.586,-113.281
1706612780.023,-71.289,-90.332,-53.711,-102.051,-48.828
1706612780.027,-76.660,-102.539,-43.945,-84.961,-32.227
1706612780.030,-75.684,-104.980,-49.805,-82.031,40.527
1706612780.034,-73.242,-123.047,-53.711,-72.754,259.766
1706612780.038,-87.402,-100.098,-49.316,-85.938,87.402
1706612780.042,-86.914,-92.285,-54.199,-102.539,-150.879
1706612780.046,-68.359,-114.746,-58.594,-96.680,-53.711
1706612780.047,-89.844,-107.422,-51.270,-84.473,-42.969
1706612780.051,-82.031,-92.285,-50.781,-89.355,-61.523
1706612780.055,-40.527,-96.680,-59.570,-109.863,-116.699
1706612780.059,-55.176,-113.770,-54.199,-102.051,-102.051
1706612780.063,-73.730,-119.141,-47.363,-89.355,-22.461
1706612780.067,-58.105,-102.051,-58.105,-93.750,-26.367
1706612780.071,-62.988,-87.402,-63.477,-87.891,13.672
1706612780.074,-60.059,-110.352,-56.152,-72.754,140.625
1706612780.078,-51.758,-117.676,-58.105,-62.988,323.242
1706612780.082,-89.844,-92.285,-49.805,-74.219,89.355
1706612780.086,-106.934,-109.863,-44.922,-88.379,-147.461
1706612780.090,-74.707,-105.957,-54.688,-93.750,10.742
1706612780.093,-76.172,-104.980,-46.387,-77.148,10.742
1706612780.097,-83.008,-133.789,-34.180,-75.195,-44.922
1706612780.101,-88.379,-134.766,-49.805,-119.141,-2.930
1706612780.105,-118.164,-119.629,-59.082,-139.648,45.410
1706612780.109,-114.746,-115.723,-57.129,-115.234,-35.645
1706612780.113,-113.281,-134.766,-53.711,-105.957,-49.805
1706612780.117,-95.703,-137.695,-50.781,-107.910,7.812
1706612780.120,-83.984,-136.719,-56.641,-109.375,224.609
1706612780.124,-93.750,-116.211,-55.664,-99.609,81.055
1706612780.128,-87.402,-122.070,-55.664,-79.102,-117.188
1706612780.132,-77.148,-146.973,-53.223,-65.918,-18.555
1706612780.136,-48.828,-134.277,-53.223,-75.195,90.332
1706612780.137,-37.109,-110.840,-63.965,-95.703,-3.418
1706612780.141,-78.613,-116.699,-57.617,-95.215,-82.520
1706612780.145,-100.098,-141.602,-49.805,-69.824,45.898
1706612780.149,-83.496,-136.230,-51.270,-57.617,64.453
1706612780.153,-55.664,-126.953,-55.664,-80.566,-32.715
1706612780.157,-51.270,-130.859,-57.617,-94.727,-33.691
1706612780.161,-60.059,-134.277,-63.477,-85.449,133.789
1706612780.164,-61.523,-137.207,-63.965,-58.594,336.914
1706612780.168,-56.152,-104.980,-70.312,-82.520,52.246
1706612780.172,-64.941,-105.957,-69.824,-102.539,-101.562
1706612780.176,-84.473,-124.023,-48.828,-76.172,-10.742
1706612780.180,-76.660,-116.211,-47.363,-88.379,-42.969
1706612780.185,-75.195,-124.512,-52.246,-74.707,-81.543
1706612780.189,-87.402,-143.555,-48.828,-41.504,40.039
1706612780.193,-40.039,-126.465,-59.570,-71.777,134.766
1706612780.197,-27.832,-101.562,-54.688,-79.102,-41.992
1706612780.201,-54.199,-105.957,-50.293,-77.148,-132.812
1706612780.205,-54.199,-132.324,-49.316,-60.059,157.715
1706612780.209,-79.590,-145.508,-48.340,-27.832,373.535
1706612780.212,-67.871,-103.516,-66.895,-84.473,38.574
1706612780.216,-60.059,-108.887,-57.129,-91.309,-171.387
1706612780.220,-55.176,-122.559,-46.875,-63.477,-30.273
1706612780.224,-70.312,-107.910,-58.105,-95.703,94.727
1706612780.228,-62.988,-104.980,-65.430,-109.863,-19.531
1706612780.242,-49.805,-111.816,-62.500,-93.262,-73.730
1706612780.246,-77.637,-123.047,-46.387,-69.336,24.902
1706612780.250,-88.379,-117.676,-42.480,-89.355,-4.395
1706612780.254,-83.984,-110.840,-56.152,-121.582,-58.105
1706612780.258,-88.867,-116.699,-60.547,-113.281,1.953
1706612780.262,-88.379,-143.066,-45.410,-77.637,159.668
1706612780.266,-75.195,-139.160,-38.086,-62.988,381.836
1706612780.269,-69.824,-100.098,-43.457,-82.520,130.859
1706612780.273,-56.152,-92.285,-57.129,-102.539,-117.676
1706612780.277,-55.664,-114.746,-56.641,-98.145,70.312
1706612780.281,-57.129,-111.816,-44.922,-62.988,46.875
1706612780.285,-50.781,-97.656,-57.617,-83.008,-137.207
1706612780.302,-62.012,-111.816,-65.430,-116.699,-123.047
1706612780.306,-48.340,-111.328,-63.477,-122.070,-49.805
1706612780.310,-39.062,-99.609,-70.312,-127.441,-69.824
1706612780.314,-47.852,-110.352,-55.176,-98.633,-140.625
1706612780.318,-48.340,-122.559,-41.992,-58.594,-58.594
1706612780.322,-34.180,-122.559,-45.410,-62.500,44.434
1706612780.326,-20.996,-112.793,-48.828,-88.867,55.176
1706612780.329,-47.852,-124.023,-58.105,-94.238,103.027
1706612780.333,-80.566,-143.555,-57.129,-90.332,116.699
1706612780.337,-46.875,-139.160,-62.012,-102.051,294.922
1706612780.341,-47.363,-102.051,-54.199,-98.633,192.383
1706612780.345,-76.172,-105.957,-37.109,-64.453,-104.980
1706612780.332,-62.500,-118.652,-47.852,-58.105,-139.160
1706612780.336,-33.691,-100.586,-61.523,-74.219,-53.711
1706612780.340,-27.832,-107.422,-55.664,-92.285,-126.953
1706612780.344,-42.480,-122.070,-49.316,-87.402,-125.977
1706612780.348,-57.129,-139.648,-46.387,-62.988,192.383
1706612780.352,-51.758,-112.793,-50.293,-59.082,333.984
1706612780.356,-28.809,-86.426,-52.246,-68.359,137.207
1706612780.359,-49.805,-105.469,-46.875,-74.707,-20.508
1706612780.363,-56.641,-133.789,-34.180,-73.242,110.840
1706612780.367,-45.410,-111.328,-34.180,-66.895,12.207
1706612780.371,-53.711,-102.539,-50.293,-65.430,-68.359
1706612780.375,-48.340,-131.836,-46.875,-58.105,-53.711
1706612780.379,-10.254,-142.578,-61.035,-72.266,197.266
1706612780.383,-21.484,-128.418,-67.383,-84.473,390.625
1706612780.387,-66.895,-117.188,-50.293,-69.336,-25.879
1706612780.391,-70.312,-117.188,-61.523,-83.984,-98.145
1706612780.395,-29.785,-107.422,-60.547,-65.430,17.578
1706612780.399,-37.109,-125.000,-39.062,-26.855,-1.465
1706612780.403,-72.266,-130.371,-37.598,-51.758,21.973
1706612780.406,-51.758,-121.094,-48.340,-92.285,47.363
1706612780.410,-53.223,-127.930,-51.270,-83.496,245.605
1706612780.414,-65.430,-103.516,-46.875,-51.270,105.469
1706612780.418,-41.504,-121.094,-47.852,-57.129,-51.758
1706612780.422,-39.062,-125.977,-44.922,-72.266,16.113
1706612780.422,-35.156,-93.750,-41.016,-66.895,25.391
1706612780.426,-28.809,-90.820,-41.992,-61.035,-39.062
1706612780.430,-24.414,-112.305,-43.457,-56.152,-73.730
1706612780.434,-16.602,-122.559,-49.805,-59.570,32.715
1706612780.438,-14.648,-116.699,-49.805,-69.824,92.285
1706612780.442,-6.836,-108.398,-48.340,-83.496,-15.625
1706612780.446,-45.898,-104.492,-48.340,-91.797,-36.621
1706612780.449,-68.359,-130.371,-39.062,-65.430,155.273
1706612780.453,-60.547,-140.137,-39.551,-51.758,390.137
1706612780.457,-65.918,-108.887,-44.434,-83.496,90.820
1706612780.461,-63.477,-113.281,-46.875,-98.145,-122.559
1706612780.465,-68.359,-121.094,-41.992,-77.148,1.953
1706612780.470,-51.270,-117.188,-40.039,-47.852,-59.570
1706612780.474,-24.902,-119.141,-46.387,-56.152,-122.070
1706612780.478,-55.664,-126.953,-47.852,-81.543,-94.727
1706612780.482,-70.312,-143.066,-36.133,-60.547,27.344
1706612780.486,-55.176,-119.629,-40.039,-66.406,-27.344
1706612780.490,-47.852,-106.445,-58.105,-85.449,-91.309
1706612780.494,-35.645,-115.723,-53.223,-66.406,56.641
1706612780.497,-33.203,-131.836,-46.387,-44.922,294.922
1706612780.501,-41.016,-105.469,-44.922,-65.430,91.797
1706612780.505,-53.223,-102.051,-43.457,-73.730,-103.516
1706612780.509,-52.734,-118.652,-52.734,-58.105,57.129
1706612780.513,-21.973,-110.840,-65.918,-80.566,4.883
1706612780.512,-27.344,-104.980,-62.500,-87.891,-20.996
1706612780.516,-41.504,-121.094,-37.598,-63.477,26.367
1706612780.520,-55.664,-145.508,-23.438,-40.039,32.715
1706612780.524,-93.262,-135.254,-34.668,-35.156,90.332
1706612780.528,-55.664,-111.328,-51.758,-74.707,29.785
1706612780.532,-38.574,-107.910,-56.152,-82.520,1.465
1706612780.536,-61.035,-125.488,-52.246,-77.148,202.148
1706612780.539,-47.363,-138.672,-51.270,-62.500,413.086
1706612780.543,-63.477,-100.586,-43.945,-47.363,166.992
1706612780.547,-78.125,-91.797,-47.363,-73.242,-42.480
1706612780.551,-59.570,-115.234,-56.152,-80.078,67.383
1706612780.555,-48.828,-104.980,-56.641,-76.660,20.508
1706612780.558,-42.480,-99.609,-50.781,-84.961,-13.672
1706612780.562,-54.199,-109.375,-47.852,-77.148,-35.156
1706612780.566,-31.250,-111.328,-52.734,-50.293,-6.348
1706612780.570,0.977,-101.562,-51.758,-47.363,7.812
1706612780.574,-29.297,-109.375,-44.434,-68.359,-11.719
1706612780.578,-43.945,-135.742,-40.527,-65.430,138.672
1706612780.582,-4.883,-143.555,-48.340,-25.391,390.137
1706612780.585,-16.602,-104.004,-56.152,-26.367,254.395
1706612780.589,-68.359,-94.238,-52.246,-50.781,42.480
1706612780.593,-68.848,-125.488,-38.086,-49.316,4.883
1706612780.597,-18.066,-119.141,-37.109,-35.645,113.281
1706612780.601,15.625,-88.379,-44.922,-29.297,76.172
1706612780.602,8.789,-100.098,-42.480,-9.277,-4.395
1706612780.606,5.859,-113.281,-44.922,-22.461,71.777
1706612780.610,23.926,-102.051,-48.828,-38.086,69.824
1706612780.614,12.695,-105.469,-48.828,-35.156,80.078
1706612780.618,-17.578,-119.141,-42.480,-39.062,130.371
1706612780.622,-0.488,-122.559,-48.828,-30.762,206.543
1706612780.626,-1.465,-119.141,-62.012,-48.340,353.516
1706612780.629,-17.578,-97.168,-54.199,-80.566,59.570
1706612780.633,5.859,-101.074,-44.922,-76.172,-95.215
1706612780.637,-2.441,-124.023,-49.316,-62.500,121.094
1706612780.641,-24.902,-107.910,-56.641,-68.359,173.828
1706612780.645,-20.996,-98.145,-54.688,-52.246,-27.344
1706612780.662,-10.254,-112.305,-50.293,-47.363,-77.637
1706612780.666,-12.207,-115.234,-47.852,-65.430,-41.504
1706612780.670,-28.809,-108.398,-48.828,-57.129,-1.465
1706612780.674,-51.758,-109.375,-39.551,-44.922,-53.711
1706612780.678,-61.523,-125.977,-31.738,-34.668,25.391
1706612780.682,-58.105,-137.207,-40.039,-50.293,153.809
1706612780.686,-48.340,-120.605,-48.828,-86.914,130.371
1706612780.689,-41.504,-104.980,-40.039,-73.242,-20.996
1706612780.693,-56.152,-115.234,-33.691,-40.039,-48.340
1706612780.697,-43.457,-132.324,-46.875,-40.039,239.746
1706612780.701,-36.133,-118.164,-54.199,-49.805,155.273
1706612780.705,-38.086,-110.352,-51.270,-51.758,-34.180
1706612780.707,-37.109,-124.512,-50.293,-52.246,14.648
1706612780.711,-74.707,-116.699,-48.340,-44.922,113.770
1706612780.715,-80.078,-104.492,-44.922,-51.270,-4.395
1706612780.719,-30.762,-111.328,-44.922,-56.641,-6.836
1706612780.723,-8.789,-120.605,-49.316,-11.719,205.566
1706612780.727,-58.105,-119.629,-45.410,-46.387,189.453
1706612780.731,-61.523,-104.004,-47.363,-82.520,108.887
1706612780.734,-21.973,-96.680,-53.223,-48.828,32.715
1706612780.738,-19.043,-125.977,-47.852,-33.691,137.207
1706612780.742,-67.871,-119.141,-44.434,-51.270,224.121
1706612780.746,-87.891,-91.797,-50.781,-82.520,-61.523
1706612780.750,-57.129,-110.840,-47.852,-55.664,-35.645
1706612780.753,-69.824,-129.883,-43.945,-40.039,34.668
1706612780.757,-70.312,-119.141,-56.641,-92.773,-63.477
1706612780.761,-53.223,-109.375,-63.477,-93.750,-103.516
1706612780.765,-57.129,-125.977,-43.457,-42.969,20.020
1706612780.769,-56.152,-144.531,-37.109,-13.672,205.078
1706612780.773,-64.453,-128.906,-44.434,-26.367,103.027
1706612780.777,-41.992,-119.629,-45.898,-65.918,75.684
1706612780.780,-26.855,-127.441,-48.828,-76.660,79.102
1706612780.784,-36.621,-141.113,-49.316,-68.359,255.371
1706612780.788,-32.227,-113.281,-46.875,-53.711,87.402
1706612780.792,-40.039,-100.586,-48.828,-37.598,-65.430
1706612780.796,-30.762,-122.559,-52.246,-69.824,20.020
1706612780.798,-27.832,-128.418,-44.434,-87.891,8.789
1706612780.802,-66.406,-115.723,-49.805,-99.609,78.125
1706612780.806,-62.988,-126.465,-51.270,-79.590,68.848
1706612780.810,-66.406,-150.391,-38.086,-29.785,150.879
1706612780.814,-77.637,-142.578,-41.504,-39.062,279.785
1706612780.818,-95.703,-134.766,-52.246,-96.191,182.129
1706612780.822,-84.961,-124.512,-56.152,-104.004,27.344
1706612780.825,-59.082,-126.953,-61.035,-80.566,111.328
1706612780.829,-54.688,-134.766,-59.570,-50.781,269.531
1706612780.833,-36.133,-103.027,-44.922,-33.203,-16.113
1706612780.837,-29.785,-113.770,-39.551,-38.086,-44.922
1706612780.841,-43.457,-126.465,-47.363,-57.129,73.242
1706612780.857,-68.848,-116.699,-45.898,-85.449,-55.176
1706612780.861,-76.172,-114.746,-49.805,-81.055,-36.133
1706612780.865,-54.688,-111.816,-58.594,-76.172,88.867
1706612780.869,-39.062,-116.211,-43.457,-63.965,31.738
1706612780.873,-26.367,-111.328,-32.715,-46.387,-10.742
1706612780.877,-28.809,-105.469,-40.527,-46.875,133.301
1706612780.881,-34.668,-121.094,-41.016,-45.410,231.934
1706612780.884,-54.688,-148.438,-36.621,-31.738,368.652
1706612780.888,-53.223,-108.887,-41.016,-44.434,224.609
1706612780.892,-45.410,-90.820,-46.875,-82.031,-66.406
1706612780.896,-51.758,-118.164,-50.781,-85.938,-75.195
1706612780.900,-54.199,-108.398,-52.246,-66.406,58.594
1706612780.887,-53.223,-106.445,-43.457,-24.902,36.621
1706612780.891,-66.406,-118.652,-34.180,-44.922,-70.312
1706612780.895,-70.312,-123.047,-42.480,-73.730,46.875
1706612780.899,-42.480,-114.258,-59.082,-55.664,3.418
1706612780.903,-30.273,-109.863,-54.199,-57.617,-15.137
1706612780.907,-55.664,-115.234,-48.340,-44.922,100.098
1706612780.911,-60.059,-128.418,-45.410,-56.152,221.680
1706612780.914,-37.598,-120.117,-39.062,-63.965,256.348
1706612780.918,-72.266,-101.074,-45.898,-74.707,92.773
1706612780.922,-80.078,-105.469,-53.711,-94.238,2.441
1706612780.926,-45.898,-142.090,-45.898,-39.062,159.180
1706612780.930,-53.223,-145.508,-44.434,-40.527,309.082
1706612780.933,-64.941,-111.328,-44.922,-93.262,1.465
1706612780.937,-39.062,-109.863,-39.062,-78.613,-110.840
1706612780.941,-0.977,-103.027,-43.945,-44.922,21.973
1706612780.945,-27.344,-109.863,-50.781,-46.387,-31.738
1706612780.949,-50.293,-116.699,-55.664,-38.086,-156.250
1706612780.953,-45.410,-122.070,-56.152,-39.062,35.645
1706612780.957,-51.758,-135.742,-55.176,-58.105,337.891
1706612780.960,-69.824,-98.145,-57.617,-82.520,117.188
1706612780.964,-72.266,-85.449,-54.688,-76.660,-129.883
1706612780.968,-75.684,-112.793,-41.504,-36.133,-78.125
1706612780.972,-58.594,-110.840,-38.574,-57.129,20.020
1706612780.976,-36.621,-96.191,-42.969,-83.496,-59.570
1706612780.977,-41.016,-104.980,-41.992,-61.523,-145.508
1706612780.981,-28.320,-111.328,-36.621,-52.246,-55.176
1706612780.985,6.836,-105.469,-41.504,-79.102,-20.508
